3;080108;"Utgått: §4.2)Vandig slam som inneholder malinger eller lakker";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080109;"Utgått: Avfall fra fjerning av malinger og lakker (unntatt 080105 og 080106)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080110;"Utgått: §4.2)Vandige suspensjoner som inneholder malinger eller lakker";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080111;"Maling- og lakkavfall som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080112;"Annet maling- og lakkavfall enn det nevnt i 08 01 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080113;"Slam av malinger og lakker som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080114;"Annet slam av malinger og lakker enn det nevnt i 08 01 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080115;"Vandig slam som inneholder malinger eller lakker som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080116;"Annet vandig slam som inneholder malinger og lakker enn det nevnt i 08 01 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080117;"Avfall fra fjerning av malinger eller lakker som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080118;"Annet avfall fra fjerning av malinger eller lakker enn det nevnt i 08 01 17";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080119;"Vandige suspensjoner som inneholder malinger eller lakker som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080120;"Andre vandige suspensjoner som inneholder malinger eller lakker enn dem nevnt i 08 01 19";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080121;"Maling- eller lakkfjerneravfall";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080199;"Avfall som ikke er spesifisert andre steder";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;0802;"Avfall fra PBDB av andre overflatebelegg (herunder keramiske materialer)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080201;"Avfall av pulverbaserte overflatebelegg";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080202;"Vandig slam som inneholder keramiske materialer";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080203;"Vandige suspensjoner som inneholder keramiske materialer";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080299;"Avfall som ikke er spesifisert andre steder";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;0803;"Avfall fra PBDB av trykkfarger";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080301;"Utgått: Avfall fra trykkfarger som inneholder halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080302;"Utgått: Avfall fra trykkfarger uten halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080303;"Utgått: §4.2)Avfall fra vannbaserte trykkfarger";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080304;"Utgått: §4.2)Herdede trykkfarger";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080305;"Utgått: Slam fra trykkfarger som inneholder halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080306;"Utgått: Slam fra trykkfarger uten halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080307;"Vandig slam som inneholder trykkfarger";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080308;"Vandig flytende avfall som inneholder trykkfarger";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080309;"Utgått: §4.2)Toneravfall (herunder kassetter)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080312;"Trykkfargeavfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080313;"Annet trykkfargeavfall enn det nevnt i 08 03 12";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080314;"Trykkfargeslam som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080315;"Annet trykkfargeslam enn det nevnt i 08 03 14";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080316;"Avfall av etsende væske brukt i grafisk produksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080317;"Toneravfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080318;"Annet toneravfall enn det nevnt i 08 03 17";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080319;"Dispergert olje";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080399;"Avfall som ikke er spesifisert andre steder";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;0804;"Avfall fra PBDB av klebemidler og tetningsmasse (herunder vanntetningsmidler)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080401;"Utgått : Avfall fra lim og tetningsmasser som inneholder halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080402;"Utgått: Avfall fra lim og tetningsmasser uten halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080403;"Utgått: §4.2)Avfall fra vannbasert lim og tetningsmasser";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080404;"Utgått: §4.2)Herdet lim og tetningsmasser";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080405;"Utgått: Slam fra lim og tetningsmasser som inneholder halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080406;"Utgått: Slam fra lim og tetningsmasser uten halogenerte løsemidler";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080407;"Utgått: §4.2)Vandig slam som inneholder lim og tetningsmasser";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080408;"Utgått: §4.2)Vandige avfallsvæsker som inneholder lim og tetningsmasser";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080409;"Avfall av klebemidler og tetningsmasse som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080410;"Annet avfall av klebemidler og tetningsmasse enn det nevnt i 08 04 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080411;"Slam av klebemidler og tetningsmasse som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080412;"Annet slam av klebemidler og tetningsmasse enn det nevnt i 08 04 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080413;"Vandig slam som inneholder klebemidler eller tetningsmasse som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080414;"Annet vandig slam som inneholder klebemidler eller tetningsmasse enn det nevnt i 08 04 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080415;"Vandig flytende avfall som inneholder klebemidler eller tetningsmasse som inneholder organiske løsemidler eller andre farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080416;"Annet vandig flytende avfall som inneholder klebemidler eller tetningsmasse enn det nevnt i 08 04 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080417;"Harpiksolje";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080499;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;0805;"Avfall som ikke spesifisert andre steder i 08";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;080501;"Avfall av isocyanater";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
1;09;"Avfall fra fotografisk industri";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;0901;"Avfall fra fotografisk industri";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090101;"Vannbaserte fremkallingsvæsker og aktivatorvæsker";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090102;"Vannbaserte fremkallingsvæsker for offsetplater";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090103;"Løsemiddelbaserte fremkallingsvæsker";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090104;"Fikserbad";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090105;"Blekebad og bleke-/fikserbad";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090106;"Avfall som inneholder sølv fra behandling på produksjonsstedet av fotografisk avfall";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090107;"Fotografisk film og papir som inneholder sølv eller sølvforbindelser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090108;"Fotografisk film og papir uten sølv eller sølvforbindelser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090109;"Utgått: §4.2)Fotografiapparater for engangsbruk med batterier";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090110;"Kameraer for engangsbruk uten batterier";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090111;"Kameraer for engangsbruk med batterier nevnt i 16 06 01, 16 06 02 eller 16 06 032";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090112;"Andre kameraer for engangsbruk med batterier enn dem nevnt i 09 01 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090113;"Annet vandig flytende avfall fra gjenvinning av sølv på produksjonsstedet enn det nevnt i 09 01 06";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;090199;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
1;10;"Avfall fra varmebehandlingsprosesser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1001;"Avfall fra kraftverk og andre forbrenningsanlegg (unntatt kategori 19)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100101;"Bunnaske, slagg og kjelstøv (unntatt kjelstøv nevnt i 10 01 04)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100102;"Flygeaske fra forbrenning av kull";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100103;"Flygeaske fra forbrenning av torv og ubehandlet trevirke";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100104;"Flygeaske og kjelstøv fra forbrenning av olje";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100105;"Fast kalsiumbasert reaksjonsavfall fra avsvovling av røykgass";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100106;"Utgått: §4.2)Annet fast avfall fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100107;"Kalsiumbasert reaksjonsavfall i form av slam fra avsvovling av røykgass";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100108;"Utgått: §4.2)Annet slam fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100109;"Svovelsyre";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100110;"Utgått: Brukte katalysatorer f.eks. fra fjerning av NOx (som inneholder tungmetaller)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100111;"Utgått: Vandig slam fra rengjøring av kjeler (der tung fyringsolje forbrennes)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100112;"Utgått: §4.2)Brukte ovnsfôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100113;"Flygeaske fra emulgerte hydrokarboner brukt som brensel";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100114;"Bunnaske, slagg og kjelstøv fra samforbrenning som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100115;"Annen bunnaske og annet slagg og kjelstøv fra samforbrenning enn dem nevnt i 10 01 14";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100116;"Flygeaske fra samforbrenning som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100117;"Annen flygeaske fra samforbrenning enn den nevnt i 10 01 16";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100118;"Avfall fra rensing av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100119;"Annet avfall fra rensing av røykgass enn det nevnt i 10 01 05, 10 01 07 og 10 01 18";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100120;"Slam fra behandling av avløpsvann på produksjonsstedet som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100121;"Annet slam fra behandling av avløpsvann på produksjonsstedet enn det nevnt i 10 01 20";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100122;"Vandig slam fra kjelerensing som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100123;"Annet vandig slam fra kjelerensing enn det nevnt i 10 01 22";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100124;"Sand fra virvelsjikt";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100125;"Avfall fra lagring og behandling av brensel til kullfyrte kraftverk";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100126;"Avfall fra kjølevannbehandling";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100199;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1002;"Avfall fra jern- og stålindustri";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100201;"Avfall fra slaggbehandling";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100202;"Ubehandlet slagg";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100203;"Utgått: Fast avfall fra rensing av røykgass (Unntatt fra ferrosilisium-industrien)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100204;"Utgått: Slam fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100205;"Utgått: §4.2)Annet slam";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100206;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100207;"Fast avfall fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100208;"Annet fast avfall fra behandling av avgasser enn det nevnt i 10 02 07";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100210;"Glødeskall";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100211;"Avfall fra kjølevannbehandling som inneholder olje";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100212;"Annet avfall fra kjølevannbehandling enn det nevnt i 10 02 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100213;"Slam og filterkaker fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100214;"Annet slam og filterkaker fra behandling av avgasser enn det nevnt i 10 02 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100215;"Annet slam og filterkaker";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100299;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1003;"Avfall fra varmebasert aluminiumsproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100301;"Utgått: Tjære og annet karbonholdig avfall fra produksjon av anoder";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100302;"Anodeavfall";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100303;"Utgått: Skimmings";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100304;"Slagg fra primærproduksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100305;"Avfall av aluminiumoksid";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100306;"Utgått: §4.2)Brukt katodekull og ildfaste materialer fra elektrolyse";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100307;"Utgått: Katodeavfall";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100308;"Saltslagg fra sekundærproduksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100309;"Svart dross fra sekundærproduksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100310;"Utgått: Avfall fra behandling av saltkake og dross fra sekundærproduksjon av aluminium";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100311;"Utgått: §4.2)Støv fra filtrering av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100312;"Utgått: §4.2)Andre partikler og støv (herunder kulemøllestøv)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100313;"Utgått: §4.2)Fast avfall fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100314;"Utgått: §4.2)Slam fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100315;"Avrakingsslagg som er brannfarlig eller avgir farlige mengder brannfarlig gass ved kontakt med vann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100316;"Annet avrakingsslagg enn det nevnt i 10 03 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100317;"Tjæreholdig avfall fra produksjon av anoder";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100318;"Annet karbonholdig avfall fra produksjon av anoder enn det nevnt i 10 03 17";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100319;"Støv fra filtrering av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100320;"Annet støv fra filtrering av røykgass enn det nevnt i 10 03 19";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100321;"Andre partikler og annet støv (herunder kulemøllestøv) som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100322;"Andre partikler og annet støv (herunder kulemøllestøv) enn det nevnt i 10 03 21";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100323;"Fast avfall fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100324;"Annet fast avfall fra behandling av avgasser enn det nevnt i 10 03 23";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100325;"Slam og filterkaker fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100326;"Annet slam og filterkaker fra behandling av avgasser enn det nevnt i 10 03 25";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100327;"Oljeholdig avfall fra kjølevannbehandling";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100328;"Annet avfall fra kjølevannbehandling enn det nevnt i 10 03 27";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100329;"Avfall fra behandling av saltslagg og svart dross som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100330;"Annet avfall fra behandling av saltslagg og svart dross enn det nevnt i 10 03 29";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100399;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1004;"Avfall fra varmebasert blyproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100401;"Slagg fra primær- og sekundærproduksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100402;"Dross og avrakingsslagg fra primær- og sekundærproduksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100403;"Kalsiumarsenat";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100404;"Støv fra filtrering av røykgass";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100405;"Andre partikler og støv";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100406;"Fast avfall fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100407;"Slam og filterkaker fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100408;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100409;"Oljeholdig avfall fra behandling av kjølevann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100410;"Annet avfall fra behandling av kjølevann enn det nevnt i 10 04 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100499;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1005;"Avfall fra varmebasert produksjon av sink";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100501;"Slagg fra primær- og sekundærproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100502;"Utgått: Dross og skimmings (fra 1. og 2. smelting)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100503;"Støv fra filtrering av røykgass";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100504;"Andre partikler og støv";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100505;"Fast avfall fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100506;"Slam og filterkaker fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100507;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100508;"Oljeholdig avfall fra behandling av kjølevann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100509;"Annet avfall fra behandling av kjølevann enn det nevnt i 10 05 08";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100510;"Dross og avrakingsslagg som er brannfarlig eller avgir farlige mengder brannfarlig gass ved kontakt med vann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100511;"Annet dross og avrakingsslagg enn det nevnt i 10 04 10";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100599;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1006;"Avfall fra varmebasert kopperproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100601;"Slagg fra primær- og sekundærproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100602;"Dross og avrakingsslagg fra primær- og sekundærproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100603;"Støv fra filtrering av røykgass";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100604;"Andre partikler og støv";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100605;"Utgått: Avfall fra elektrolytisk raffinering";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100606;"Fast avfall fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100607;"Slam og filterkaker fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100608;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100609;"Oljeholdig avfall fra behandling av kjølevann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100610;"Annet avfall fra behandling av kjølevann enn det nevnt i 10 06 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100699;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1007;"Avfall fra varmebasert produksjon av sølv, gull og platina";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100701;"Slagg fra primær- og sekundærproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100702;"Dross og avrakingsslagg fra primær- og sekundærproduksjon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100703;"Fast avfall fra behandling av avgasser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100704;"Andre partikler og støv";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100705;"Slam og filterkaker fra behandling av avgasser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100706;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100707;"Oljeholdig avfall fra behandling av kjølevann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100708;"Annet avfall fra behandling av kjølevann enn det nevnt i 10 07 07";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100799;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1008;"Avfall fra varmebasert produksjon av andre ikke-jernholdige metaller";Ja;Nei
